image_path,label,week
Research Data Set each week\Week 4\Wheats\IMG_20241123_104334.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104337.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104338.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104340.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104343.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104345.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104347.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104350.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104355.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104421.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104447.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104452.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104454.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104514_254.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104520_503.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104541.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104542.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104544.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104553_065.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104553_621.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104554_465.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104558_093.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104558_501.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104600_142.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104601.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104616.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104629.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104639.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104641.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104648.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104651.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104658.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104701.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104714.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104716.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104719.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104722.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104724.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104727.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104728_748.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104729.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104731_421.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104732.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104733_178.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104735_135.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104753_625.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104754_610.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104755_921.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104804_614.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104807_121.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104807_625.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104821.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104823.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104828.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104830.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104831.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104832.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104834.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104836.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104844.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104845.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104846.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104847.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104850.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104853.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104921.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104928.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104930.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104932.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104934.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104945.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104946_379.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104949.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_104958.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105007.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105009.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105010.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105011.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105012.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105013.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105033.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105035.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105037.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105039.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105044.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105046.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105048.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105050_004.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105051_881.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105103_444.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105104_843.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105105.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105105_822.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105108.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105112.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105114.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105114_456.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105116.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105116_572.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105119.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105134.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105135_119.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105135_807.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105137_384.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105138.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105140.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105140_353.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105141_129.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105141_970.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105142.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105142_738.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105143_446.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105144.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105144_288.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105145_298.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105145_868.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105148.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105150.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105153_662.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105201.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_105202.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110020.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110022.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110022_601.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110026.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110034_588.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110048.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110054.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110056.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110057.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110110.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110112.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110114.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110116.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110134_129.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110135_002.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110135_898.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110137_630.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110139.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110141.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110146.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110150_953.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110152_324.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110153_720.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110155_580.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110215_070.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110219_205.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110223_264.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110225_584.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110235_946.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110240.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110248.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110257_037.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241123_110257_734.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095107.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095110.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095118.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095121.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095124.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095125.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095135.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095140.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095142.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095145.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095147.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095151.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095156.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095159.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095256.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095259.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095302.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095304.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095306.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095308.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095313.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095316.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095319.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095321.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095325.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095332.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095334.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095337.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095339.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095341.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095343.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095346.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095347.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095456.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095458.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095501.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095503.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095505.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095510.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095515.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095517.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095520.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095528.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095531.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095532.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095534.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095536.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095538.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095541.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095544.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095548.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_095550.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101049.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101052.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101054.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101056.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101100.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101103.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101105.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101107.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101111.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101114.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101116.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101119.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101121.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101124.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101126.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101220.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101222.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101224.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101226.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101228.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101230.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101232.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101235.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101236.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101239.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101240.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101243.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101248.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101250.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101259.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101301.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101439.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101441.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101443.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101445.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101447.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101449.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101451.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101454.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101457.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101458.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101500.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101501.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101503.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101622.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101624.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101627.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101629.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101631.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101634.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101636.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101637.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101639.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101641.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101642.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101644.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101716.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101718.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101720.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101722.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101724.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101829.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101831.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101833.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101835.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101837.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101839.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101841.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101842.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101844.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101846.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101848.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101849.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101933.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101936.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101937.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101939.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101944.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_101945.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102026.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102028.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102033.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102035.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102039.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102043.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102047.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102049.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102051.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102057.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102102.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102155.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102158.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102202.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102204.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102205.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102207.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102209.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102211.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102213.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102214.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102216.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102217.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102219.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102222.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102224.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102226.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102227.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102257.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102259.jpg,Wheats,Week 4
